session_date,split,year,horizon_min,live_at_h,terminal,eventual_2r_target,mfe_r_h,mae_r_h,mfe_ge_0.25,mae_ge_0.25,mfe_ge_0.5,mae_ge_0.5,mfe_ge_0.75,mae_ge_0.75,mfe_ge_1.0,mae_ge_1.0,trajectory
2010-06-07,IS,2010,5,True,stop,False,0.8051948051948052,0.05194805194805195,True,False,True,False,True,False,False,False,favorable_050_before_adverse_025
2010-06-07,IS,2010,10,True,stop,False,0.8051948051948052,0.05194805194805195,True,False,True,False,True,False,False,False,favorable_050_before_adverse_025
2010-06-07,IS,2010,15,True,stop,False,0.8051948051948052,0.05194805194805195,True,False,True,False,True,False,False,False,favorable_050_before_adverse_025
2010-06-07,IS,2010,30,True,stop,False,1.0649350649350648,0.05194805194805195,True,False,True,False,True,False,True,False,favorable_050_before_adverse_025
2010-06-07,IS,2010,45,True,stop,False,1.0649350649350648,0.1038961038961039,True,False,True,False,True,False,True,False,favorable_050_before_adverse_025
2010-06-07,IS,2010,60,True,stop,False,1.0649350649350648,0.3116883116883117,True,True,True,False,True,False,True,False,favorable_050_before_adverse_025
2010-08-23,IS,2010,5,True,time,False,0.06451612903225806,0.1935483870967742,False,False,False,False,False,False,False,False,favorable_050_before_adverse_025
2010-08-23,IS,2010,10,True,time,False,0.3010752688172043,0.1935483870967742,True,False,False,False,False,False,False,False,favorable_050_before_adverse_025
2010-08-23,IS,2010,15,True,time,False,0.3010752688172043,0.1935483870967742,True,False,False,False,False,False,False,False,favorable_050_before_adverse_025
2010-08-23,IS,2010,30,True,time,False,0.5806451612903226,0.1935483870967742,True,False,True,False,False,False,False,False,favorable_050_before_adverse_025
2010-08-23,IS,2010,45,True,time,False,0.5806451612903226,0.1935483870967742,True,False,True,False,False,False,False,False,favorable_050_before_adverse_025
2010-08-23,IS,2010,60,True,time,False,0.5806451612903226,0.1935483870967742,True,False,True,False,False,False,False,False,favorable_050_before_adverse_025
2010-09-27,IS,2010,5,True,stop,False,0.3333333333333333,0.05555555555555555,True,False,False,False,False,False,False,False,adverse_025_no_recovery_050
2010-09-27,IS,2010,10,True,stop,False,0.3333333333333333,0.2222222222222222,True,False,False,False,False,False,False,False,adverse_025_no_recovery_050
2010-09-27,IS,2010,15,True,stop,False,0.3333333333333333,0.3888888888888889,True,True,False,False,False,False,False,False,adverse_025_no_recovery_050
2010-09-27,IS,2010,30,True,stop,False,0.3333333333333333,0.6666666666666666,True,True,False,True,False,False,False,False,adverse_025_no_recovery_050
2010-09-27,IS,2010,45,True,stop,False,0.3333333333333333,0.6666666666666666,True,True,False,True,False,False,False,False,adverse_025_no_recovery_050
2010-09-27,IS,2010,60,True,stop,False,0.3333333333333333,0.7777777777777778,True,True,False,True,False,True,False,False,adverse_025_no_recovery_050
2010-11-01,IS,2010,5,True,target,True,0.3548387096774194,0.03225806451612903,True,False,False,False,False,False,False,False,favorable_050_before_adverse_025
2010-11-01,IS,2010,10,True,target,True,0.3548387096774194,0.03225806451612903,True,False,False,False,False,False,False,False,favorable_050_before_adverse_025
2010-11-01,IS,2010,15,True,target,True,0.8709677419354839,0.03225806451612903,True,False,True,False,True,False,False,False,favorable_050_before_adverse_025
2010-11-01,IS,2010,30,True,target,True,1.1290322580645162,0.03225806451612903,True,False,True,False,True,False,True,False,favorable_050_before_adverse_025
2010-11-01,IS,2010,45,True,target,True,1.3870967741935485,0.03225806451612903,True,False,True,False,True,False,True,False,favorable_050_before_adverse_025
2010-11-01,IS,2010,60,True,target,True,1.3870967741935485,0.03225806451612903,True,False,True,False,True,False,True,False,favorable_050_before_adverse_025
2011-01-24,IS,2011,5,True,target,True,0.16326530612244897,0.08163265306122448,False,False,False,False,False,False,False,False,favorable_050_before_adverse_025
2011-01-24,IS,2011,10,True,target,True,0.24489795918367346,0.12244897959183673,False,False,False,False,False,False,False,False,favorable_050_before_adverse_025
2011-01-24,IS,2011,15,True,target,True,0.2857142857142857,0.12244897959183673,True,False,False,False,False,False,False,False,favorable_050_before_adverse_025
2011-01-24,IS,2011,30,True,target,True,1.510204081632653,0.12244897959183673,True,False,True,False,True,False,True,False,favorable_050_before_adverse_025
2011-01-24,IS,2011,45,True,target,True,1.510204081632653,0.12244897959183673,True,False,True,False,True,False,True,False,favorable_050_before_adverse_025
2011-01-24,IS,2011,60,True,target,True,1.836734693877551,0.12244897959183673,True,False,True,False,True,False,True,False,favorable_050_before_adverse_025
2011-02-28,IS,2011,5,True,target,True,0.3888888888888889,0.0,True,False,False,False,False,False,False,False,favorable_050_before_adverse_025
2011-02-28,IS,2011,10,True,target,True,0.8333333333333334,0.0,True,False,True,False,True,False,False,False,favorable_050_before_adverse_025
2011-02-28,IS,2011,15,True,target,True,0.8333333333333334,0.0,True,False,True,False,True,False,False,False,favorable_050_before_adverse_025
2011-02-28,IS,2011,30,True,target,True,0.8333333333333334,0.16666666666666666,True,False,True,False,True,False,False,False,favorable_050_before_adverse_025
2011-02-28,IS,2011,45,True,target,True,0.8333333333333334,0.16666666666666666,True,False,True,False,True,False,False,False,favorable_050_before_adverse_025
2011-02-28,IS,2011,60,True,target,True,0.8333333333333334,0.16666666666666666,True,False,True,False,True,False,False,False,favorable_050_before_adverse_025
2011-03-07,IS,2011,5,True,target,True,1.2307692307692308,0.24615384615384617,True,False,True,False,True,False,True,False,favorable_050_before_adverse_025
2011-03-07,IS,2011,10,True,target,True,1.353846153846154,0.24615384615384617,True,False,True,False,True,False,True,False,favorable_050_before_adverse_025
2011-03-07,IS,2011,15,True,target,True,1.353846153846154,0.24615384615384617,True,False,True,False,True,False,True,False,favorable_050_before_adverse_025
2011-03-07,IS,2011,30,False,target,True,2.523076923076923,0.24615384615384617,True,False,True,False,True,False,True,False,favorable_050_before_adverse_025
2011-03-07,IS,2011,45,False,target,True,2.523076923076923,0.24615384615384617,True,False,True,False,True,False,True,False,favorable_050_before_adverse_025
2011-03-07,IS,2011,60,False,target,True,3.0153846153846153,0.24615384615384617,True,False,True,False,True,False,True,False,favorable_050_before_adverse_025
2011-03-14,IS,2011,5,True,stop,False,0.1388888888888889,0.4166666666666667,False,True,False,False,False,False,False,False,adverse_025_then_recover_050
2011-03-14,IS,2011,10,True,stop,False,0.1388888888888889,0.5277777777777778,False,True,False,True,False,False,False,False,adverse_025_then_recover_050
2011-03-14,IS,2011,15,True,stop,False,0.7222222222222222,0.5277777777777778,True,True,True,True,False,False,False,False,adverse_025_then_recover_050
2011-03-14,IS,2011,30,True,stop,False,0.7222222222222222,0.5277777777777778,True,True,True,True,False,False,False,False,adverse_025_then_recover_050
2011-03-14,IS,2011,45,True,stop,False,0.75,0.5277777777777778,True,True,True,True,True,False,False,False,adverse_025_then_recover_050
2011-03-14,IS,2011,60,True,stop,False,0.75,0.5277777777777778,True,True,True,True,True,False,False,False,adverse_025_then_recover_050
2011-03-25,IS,2011,5,True,target,True,0.25,0.3125,True,True,False,False,False,False,False,False,adverse_025_then_recover_050
2011-03-25,IS,2011,10,True,target,True,0.875,0.3125,True,True,True,False,True,False,False,False,adverse_025_then_recover_050
2011-03-25,IS,2011,15,True,target,True,1.3125,0.3125,True,True,True,False,True,False,True,False,adverse_025_then_recover_050
2011-03-25,IS,2011,30,True,target,True,1.9375,0.3125,True,True,True,False,True,False,True,False,adverse_025_then_recover_050
2011-03-25,IS,2011,45,True,target,True,1.9375,0.3125,True,True,True,False,True,False,True,False,adverse_025_then_recover_050
2011-03-25,IS,2011,60,True,target,True,1.9375,0.3125,True,True,True,False,True,False,True,False,adverse_025_then_recover_050
2011-05-02,IS,2011,5,True,stop,False,0.0425531914893617,0.1702127659574468,False,False,False,False,False,False,False,False,adverse_025_no_recovery_050
2011-05-02,IS,2011,10,True,stop,False,0.0425531914893617,0.2978723404255319,False,True,False,False,False,False,False,False,adverse_025_no_recovery_050
2011-05-02,IS,2011,15,True,stop,False,0.1702127659574468,0.2978723404255319,False,True,False,False,False,False,False,False,adverse_025_no_recovery_050
2011-05-02,IS,2011,30,True,stop,False,0.1702127659574468,0.5957446808510638,False,True,False,True,False,False,False,False,adverse_025_no_recovery_050
2011-05-02,IS,2011,45,True,stop,False,0.1702127659574468,0.5957446808510638,False,True,False,True,False,False,False,False,adverse_025_no_recovery_050
2011-05-02,IS,2011,60,False,stop,False,0.1702127659574468,1.7446808510638299,False,True,False,True,False,True,False,True,adverse_025_no_recovery_050
2011-10-31,IS,2011,5,True,stop,False,0.896551724137931,0.034482758620689655,True,False,True,False,True,False,False,False,favorable_050_before_adverse_025
2011-10-31,IS,2011,10,True,stop,False,0.896551724137931,0.034482758620689655,True,False,True,False,True,False,False,False,favorable_050_before_adverse_025
2011-10-31,IS,2011,15,True,stop,False,0.896551724137931,0.4482758620689655,True,True,True,False,True,False,False,False,favorable_050_before_adverse_025
2011-10-31,IS,2011,30,True,stop,False,0.896551724137931,0.5862068965517241,True,True,True,True,True,False,False,False,favorable_050_before_adverse_025
2011-10-31,IS,2011,45,False,stop,False,0.896551724137931,1.0689655172413792,True,True,True,True,True,True,False,True,favorable_050_before_adverse_025
2011-10-31,IS,2011,60,False,stop,False,0.896551724137931,1.1379310344827587,True,True,True,True,True,True,False,True,favorable_050_before_adverse_025
2011-11-07,IS,2011,5,True,stop,False,0.375,0.1,True,False,False,False,False,False,False,False,favorable_050_before_adverse_025
2011-11-07,IS,2011,10,True,stop,False,0.375,0.1,True,False,False,False,False,False,False,False,favorable_050_before_adverse_025
2011-11-07,IS,2011,15,True,stop,False,0.525,0.1,True,False,True,False,False,False,False,False,favorable_050_before_adverse_025
2011-11-07,IS,2011,30,True,stop,False,1.075,0.1,True,False,True,False,True,False,True,False,favorable_050_before_adverse_025
2011-11-07,IS,2011,45,True,stop,False,1.075,0.1,True,False,True,False,True,False,True,False,favorable_050_before_adverse_025
2011-11-07,IS,2011,60,True,stop,False,1.075,0.1,True,False,True,False,True,False,True,False,favorable_050_before_adverse_025
2011-12-19,IS,2011,5,True,target,True,0.7142857142857143,0.0,True,False,True,False,False,False,False,False,favorable_050_before_adverse_025
2011-12-19,IS,2011,10,True,target,True,1.1428571428571428,0.0,True,False,True,False,True,False,True,False,favorable_050_before_adverse_025
2011-12-19,IS,2011,15,True,target,True,1.2857142857142858,0.0,True,False,True,False,True,False,True,False,favorable_050_before_adverse_025
2011-12-19,IS,2011,30,False,target,True,2.1904761904761907,0.0,True,False,True,False,True,False,True,False,favorable_050_before_adverse_025
2011-12-19,IS,2011,45,False,target,True,2.1904761904761907,0.0,True,False,True,False,True,False,True,False,favorable_050_before_adverse_025
2011-12-19,IS,2011,60,False,target,True,3.0476190476190474,0.0,True,False,True,False,True,False,True,False,favorable_050_before_adverse_025
2012-01-09,IS,2012,5,True,stop,False,0.46808510638297873,0.0851063829787234,True,False,False,False,False,False,False,False,favorable_050_before_adverse_025
2012-01-09,IS,2012,10,True,stop,False,0.6808510638297872,0.0851063829787234,True,False,True,False,False,False,False,False,favorable_050_before_adverse_025
2012-01-09,IS,2012,15,True,stop,False,0.6808510638297872,0.0851063829787234,True,False,True,False,False,False,False,False,favorable_050_before_adverse_025
2012-01-09,IS,2012,30,True,stop,False,1.5319148936170213,0.0851063829787234,True,False,True,False,True,False,True,False,favorable_050_before_adverse_025
2012-01-09,IS,2012,45,True,stop,False,1.5319148936170213,0.0851063829787234,True,False,True,False,True,False,True,False,favorable_050_before_adverse_025
2012-01-09,IS,2012,60,True,stop,False,1.5319148936170213,0.3404255319148936,True,True,True,False,True,False,True,False,favorable_050_before_adverse_025
2012-01-30,IS,2012,5,True,target,True,0.3333333333333333,0.037037037037037035,True,False,False,False,False,False,False,False,favorable_050_before_adverse_025
2012-01-30,IS,2012,10,True,target,True,0.3333333333333333,0.1111111111111111,True,False,False,False,False,False,False,False,favorable_050_before_adverse_025
2012-01-30,IS,2012,15,True,target,True,1.1111111111111112,0.1111111111111111,True,False,True,False,True,False,True,False,favorable_050_before_adverse_025
2012-01-30,IS,2012,30,True,target,True,1.3333333333333333,0.1111111111111111,True,False,True,False,True,False,True,False,favorable_050_before_adverse_025
2012-01-30,IS,2012,45,True,target,True,1.5185185185185186,0.1111111111111111,True,False,True,False,True,False,True,False,favorable_050_before_adverse_025
2012-01-30,IS,2012,60,True,target,True,1.8888888888888888,0.1111111111111111,True,False,True,False,True,False,True,False,favorable_050_before_adverse_025
2012-02-13,IS,2012,5,True,stop,False,0.05,0.35,False,True,False,False,False,False,False,False,adverse_025_then_recover_050
2012-02-13,IS,2012,10,True,stop,False,0.05,0.35,False,True,False,False,False,False,False,False,adverse_025_then_recover_050
2012-02-13,IS,2012,15,True,stop,False,0.5,0.35,True,True,True,False,False,False,False,False,adverse_025_then_recover_050
2012-02-13,IS,2012,30,False,stop,False,0.5,1.3,True,True,True,True,False,True,False,True,adverse_025_then_recover_050
2012-02-13,IS,2012,45,False,stop,False,0.5,1.3,True,True,True,True,False,True,False,True,adverse_025_then_recover_050
2012-02-13,IS,2012,60,False,stop,False,0.5,1.3,True,True,True,True,False,True,False,True,adverse_025_then_recover_050
2012-02-27,IS,2012,5,True,time,False,0.27848101265822783,0.10126582278481013,True,False,False,False,False,False,False,False,favorable_050_before_adverse_025
2012-02-27,IS,2012,10,True,time,False,0.27848101265822783,0.17721518987341772,True,False,False,False,False,False,False,False,favorable_050_before_adverse_025
2012-02-27,IS,2012,15,True,time,False,0.27848101265822783,0.17721518987341772,True,False,False,False,False,False,False,False,favorable_050_before_adverse_025
2012-02-27,IS,2012,30,True,time,False,0.5316455696202531,0.17721518987341772,True,False,True,False,False,False,False,False,favorable_050_before_adverse_025
2012-02-27,IS,2012,45,True,time,False,1.1645569620253164,0.17721518987341772,True,False,True,False,True,False,True,False,favorable_050_before_adverse_025
2012-02-27,IS,2012,60,True,time,False,1.1645569620253164,0.17721518987341772,True,False,True,False,True,False,True,False,favorable_050_before_adverse_025
2012-03-05,IS,2012,5,True,target,True,0.3384615384615385,0.27692307692307694,True,True,False,False,False,False,False,False,adverse_025_then_recover_050
2012-03-05,IS,2012,10,True,target,True,0.3384615384615385,0.27692307692307694,True,True,False,False,False,False,False,False,adverse_025_then_recover_050
2012-03-05,IS,2012,15,True,target,True,0.5230769230769231,0.27692307692307694,True,True,True,False,False,False,False,False,adverse_025_then_recover_050
2012-03-05,IS,2012,30,False,target,True,2.4307692307692306,0.27692307692307694,True,True,True,False,True,False,True,False,adverse_025_then_recover_050
2012-03-05,IS,2012,45,False,target,True,2.4307692307692306,0.27692307692307694,True,True,True,False,True,False,True,False,adverse_025_then_recover_050
2012-03-05,IS,2012,60,False,target,True,2.4307692307692306,0.27692307692307694,True,True,True,False,True,False,True,False,adverse_025_then_recover_050
2012-03-12,IS,2012,5,True,stop,False,0.3783783783783784,0.0,True,False,False,False,False,False,False,False,adverse_025_then_recover_050
2012-03-12,IS,2012,10,True,stop,False,0.3783783783783784,0.3783783783783784,True,True,False,False,False,False,False,False,adverse_025_then_recover_050
2012-03-12,IS,2012,15,True,stop,False,0.3783783783783784,0.4864864864864865,True,True,False,False,False,False,False,False,adverse_025_then_recover_050
2012-03-12,IS,2012,30,True,stop,False,0.3783783783783784,0.5945945945945946,True,True,False,True,False,False,False,False,adverse_025_then_recover_050
2012-03-12,IS,2012,45,True,stop,False,0.3783783783783784,0.5945945945945946,True,True,False,True,False,False,False,False,adverse_025_then_recover_050
2012-03-12,IS,2012,60,True,stop,False,0.918918918918919,0.5945945945945946,True,True,True,True,True,False,False,False,adverse_025_then_recover_050
2012-05-14,IS,2012,5,True,stop,False,0.25,0.25,True,True,False,False,False,False,False,False,adverse_025_then_recover_050
2012-05-14,IS,2012,10,True,stop,False,0.25,0.39285714285714285,True,True,False,False,False,False,False,False,adverse_025_then_recover_050
2012-05-14,IS,2012,15,True,stop,False,0.25,0.42857142857142855,True,True,False,False,False,False,False,False,adverse_025_then_recover_050
2012-05-14,IS,2012,30,True,stop,False,0.25,0.5,True,True,False,True,False,False,False,False,adverse_025_then_recover_050
2012-05-14,IS,2012,45,True,stop,False,0.25,0.5,True,True,False,True,False,False,False,False,adverse_025_then_recover_050
2012-05-14,IS,2012,60,True,stop,False,0.5,0.5,True,True,True,True,False,False,False,False,adverse_025_then_recover_050
2012-05-21,IS,2012,5,True,target,True,0.2018348623853211,0.01834862385321101,False,False,False,False,False,False,False,False,favorable_050_before_adverse_025
2012-05-21,IS,2012,10,True,target,True,0.4036697247706422,0.01834862385321101,True,False,False,False,False,False,False,False,favorable_050_before_adverse_025
2012-05-21,IS,2012,15,True,target,True,0.42201834862385323,0.01834862385321101,True,False,False,False,False,False,False,False,favorable_050_before_adverse_025
2012-05-21,IS,2012,30,True,target,True,0.6055045871559633,0.01834862385321101,True,False,True,False,False,False,False,False,favorable_050_before_adverse_025
2012-05-21,IS,2012,45,True,target,True,0.6055045871559633,0.12844036697247707,True,False,True,False,False,False,False,False,favorable_050_before_adverse_025
2012-05-21,IS,2012,60,True,target,True,0.6055045871559633,0.12844036697247707,True,False,True,False,False,False,False,False,favorable_050_before_adverse_025
2012-06-18,IS,2012,5,True,time,False,0.13533834586466165,0.16541353383458646,False,False,False,False,False,False,False,False,adverse_025_then_recover_050
2012-06-18,IS,2012,10,True,time,False,0.13533834586466165,0.40601503759398494,False,True,False,False,False,False,False,False,adverse_025_then_recover_050
2012-06-18,IS,2012,15,True,time,False,0.13533834586466165,0.45112781954887216,False,True,False,False,False,False,False,False,adverse_025_then_recover_050
2012-06-18,IS,2012,30,True,time,False,0.13533834586466165,0.7669172932330827,False,True,False,True,False,True,False,False,adverse_025_then_recover_050
2012-06-18,IS,2012,45,True,time,False,0.13533834586466165,0.8120300751879699,False,True,False,True,False,True,False,False,adverse_025_then_recover_050
2012-06-18,IS,2012,60,True,time,False,0.13533834586466165,0.8120300751879699,False,True,False,True,False,True,False,False,adverse_025_then_recover_050
2012-07-16,IS,2012,5,True,stop,False,0.5,0.0,True,False,True,False,False,False,False,False,favorable_050_before_adverse_025
2012-07-16,IS,2012,10,True,stop,False,0.5,0.0,True,False,True,False,False,False,False,False,favorable_050_before_adverse_025
2012-07-16,IS,2012,15,True,stop,False,0.5,0.0,True,False,True,False,False,False,False,False,favorable_050_before_adverse_025
2012-07-16,IS,2012,30,True,stop,False,0.5,0.38235294117647056,True,True,True,False,False,False,False,False,favorable_050_before_adverse_025
2012-07-16,IS,2012,45,True,stop,False,0.5,0.47058823529411764,True,True,True,False,False,False,False,False,favorable_050_before_adverse_025
2012-07-16,IS,2012,60,True,stop,False,0.5,0.47058823529411764,True,True,True,False,False,False,False,False,favorable_050_before_adverse_025
2012-08-31,IS,2012,5,True,stop,False,0.0,0.28169014084507044,False,True,False,False,False,False,False,False,adverse_025_no_recovery_050
2012-08-31,IS,2012,10,True,stop,False,0.0,0.28169014084507044,False,True,False,False,False,False,False,False,adverse_025_no_recovery_050
2012-08-31,IS,2012,15,True,stop,False,0.0,0.30985915492957744,False,True,False,False,False,False,False,False,adverse_025_no_recovery_050
2012-08-31,IS,2012,30,True,stop,False,0.0,0.5070422535211268,False,True,False,True,False,False,False,False,adverse_025_no_recovery_050
2012-08-31,IS,2012,45,True,stop,False,0.0,0.5774647887323944,False,True,False,True,False,False,False,False,adverse_025_no_recovery_050
2012-08-31,IS,2012,60,True,stop,False,0.0,0.6197183098591549,False,True,False,True,False,False,False,False,adverse_025_no_recovery_050
2012-09-04,IS,2012,5,True,stop,False,0.23529411764705882,0.4117647058823529,False,True,False,False,False,False,False,False,adverse_025_then_recover_050
2012-09-04,IS,2012,10,True,stop,False,0.23529411764705882,0.4117647058823529,False,True,False,False,False,False,False,False,adverse_025_then_recover_050
2012-09-04,IS,2012,15,True,stop,False,0.35294117647058826,0.4117647058823529,True,True,False,False,False,False,False,False,adverse_025_then_recover_050
2012-09-04,IS,2012,30,True,stop,False,1.2058823529411764,0.4117647058823529,True,True,True,False,True,False,True,False,adverse_025_then_recover_050
2012-09-04,IS,2012,45,True,stop,False,1.2058823529411764,0.4117647058823529,True,True,True,False,True,False,True,False,adverse_025_then_recover_050
2012-09-04,IS,2012,60,True,stop,False,1.2058823529411764,0.4117647058823529,True,True,True,False,True,False,True,False,adverse_025_then_recover_050
2012-09-06,IS,2012,5,True,time,False,0.05172413793103448,0.05172413793103448,False,False,False,False,False,False,False,False,favorable_050_before_adverse_025
2012-09-06,IS,2012,10,True,time,False,0.20689655172413793,0.05172413793103448,False,False,False,False,False,False,False,False,favorable_050_before_adverse_025
2012-09-06,IS,2012,15,True,time,False,0.2413793103448276,0.05172413793103448,False,False,False,False,False,False,False,False,favorable_050_before_adverse_025
2012-09-06,IS,2012,30,True,time,False,0.3448275862068966,0.05172413793103448,True,False,False,False,False,False,False,False,favorable_050_before_adverse_025
2012-09-06,IS,2012,45,True,time,False,0.3448275862068966,0.05172413793103448,True,False,False,False,False,False,False,False,favorable_050_before_adverse_025
2012-09-06,IS,2012,60,True,time,False,0.5517241379310345,0.05172413793103448,True,False,True,False,False,False,False,False,favorable_050_before_adverse_025
2012-09-12,IS,2012,5,True,stop,False,0.0967741935483871,0.3225806451612903,False,True,False,False,False,False,False,False,adverse_025_then_recover_050
2012-09-12,IS,2012,10,True,stop,False,0.41935483870967744,0.3225806451612903,True,True,False,False,False,False,False,False,adverse_025_then_recover_050
2012-09-12,IS,2012,15,True,stop,False,0.41935483870967744,0.3225806451612903,True,True,False,False,False,False,False,False,adverse_025_then_recover_050
2012-09-12,IS,2012,30,True,stop,False,0.41935483870967744,0.5161290322580645,True,True,False,True,False,False,False,False,adverse_025_then_recover_050
2012-09-12,IS,2012,45,True,stop,False,0.41935483870967744,0.5161290322580645,True,True,False,True,False,False,False,False,adverse_025_then_recover_050
2012-09-12,IS,2012,60,True,stop,False,0.41935483870967744,0.6129032258064516,True,True,False,True,False,False,False,False,adverse_025_then_recover_050
2012-09-19,IS,2012,5,True,stop,False,0.09523809523809523,0.7619047619047619,False,True,False,True,False,True,False,False,adverse_025_no_recovery_050
2012-09-19,IS,2012,10,True,stop,False,0.09523809523809523,0.7619047619047619,False,True,False,True,False,True,False,False,adverse_025_no_recovery_050
2012-09-19,IS,2012,15,False,stop,False,0.09523809523809523,1.1428571428571428,False,True,False,True,False,True,False,True,adverse_025_no_recovery_050
2012-09-19,IS,2012,30,False,stop,False,0.09523809523809523,1.380952380952381,False,True,False,True,False,True,False,True,adverse_025_no_recovery_050
2012-09-19,IS,2012,45,False,stop,False,0.09523809523809523,2.0952380952380953,False,True,False,True,False,True,False,True,adverse_025_no_recovery_050
2012-09-19,IS,2012,60,False,stop,False,0.09523809523809523,2.4285714285714284,False,True,False,True,False,True,False,True,adverse_025_no_recovery_050
2012-09-26,IS,2012,5,True,stop,False,0.07272727272727272,0.2545454545454545,False,True,False,False,False,False,False,False,adverse_025_no_recovery_050
2012-09-26,IS,2012,10,True,stop,False,0.07272727272727272,0.2545454545454545,False,True,False,False,False,False,False,False,adverse_025_no_recovery_050
2012-09-26,IS,2012,15,True,stop,False,0.07272727272727272,0.4909090909090909,False,True,False,False,False,False,False,False,adverse_025_no_recovery_050
2012-09-26,IS,2012,30,True,stop,False,0.07272727272727272,0.4909090909090909,False,True,False,False,False,False,False,False,adverse_025_no_recovery_050
2012-09-26,IS,2012,45,True,stop,False,0.07272727272727272,0.7090909090909091,False,True,False,True,False,False,False,False,adverse_025_no_recovery_050
2012-09-26,IS,2012,60,True,stop,False,0.07272727272727272,0.7454545454545455,False,True,False,True,False,False,False,False,adverse_025_no_recovery_050
2012-10-03,IS,2012,5,True,stop,False,0.2028985507246377,0.2028985507246377,False,False,False,False,False,False,False,False,adverse_025_then_recover_050
2012-10-03,IS,2012,10,True,stop,False,0.2028985507246377,0.2318840579710145,False,False,False,False,False,False,False,False,adverse_025_then_recover_050
2012-10-03,IS,2012,15,True,stop,False,0.2028985507246377,0.2608695652173913,False,True,False,False,False,False,False,False,adverse_025_then_recover_050
2012-10-03,IS,2012,30,True,stop,False,0.2028985507246377,0.37681159420289856,False,True,False,False,False,False,False,False,adverse_025_then_recover_050
2012-10-03,IS,2012,45,True,stop,False,0.4057971014492754,0.37681159420289856,True,True,False,False,False,False,False,False,adverse_025_then_recover_050
2012-10-03,IS,2012,60,True,stop,False,0.4057971014492754,0.37681159420289856,True,True,False,False,False,False,False,False,adverse_025_then_recover_050
2012-10-16,IS,2012,5,True,target,True,0.07272727272727272,0.21818181818181817,False,False,False,False,False,False,False,False,adverse_025_then_recover_050
2012-10-16,IS,2012,10,True,target,True,0.07272727272727272,0.43636363636363634,False,True,False,False,False,False,False,False,adverse_025_then_recover_050
2012-10-16,IS,2012,15,True,target,True,0.07272727272727272,0.43636363636363634,False,True,False,False,False,False,False,False,adverse_025_then_recover_050
2012-10-16,IS,2012,30,True,target,True,1.4181818181818182,0.43636363636363634,True,True,True,False,True,False,True,False,adverse_025_then_recover_050
2012-10-16,IS,2012,45,True,target,True,1.8545454545454545,0.43636363636363634,True,True,True,False,True,False,True,False,adverse_025_then_recover_050
2012-10-16,IS,2012,60,True,target,True,1.8545454545454545,0.43636363636363634,True,True,True,False,True,False,True,False,adverse_025_then_recover_050
2012-10-19,IS,2012,5,True,target,True,0.3838383838383838,0.04040404040404041,True,False,False,False,False,False,False,False,favorable_050_before_adverse_025
2012-10-19,IS,2012,10,True,target,True,0.4444444444444444,0.04040404040404041,True,False,False,False,False,False,False,False,favorable_050_before_adverse_025
2012-10-19,IS,2012,15,True,target,True,0.4444444444444444,0.04040404040404041,True,False,False,False,False,False,False,False,favorable_050_before_adverse_025
2012-10-19,IS,2012,30,True,target,True,1.1717171717171717,0.04040404040404041,True,False,True,False,True,False,True,False,favorable_050_before_adverse_025
2012-10-19,IS,2012,45,True,target,True,1.5151515151515151,0.04040404040404041,True,False,True,False,True,False,True,False,favorable_050_before_adverse_025
2012-10-19,IS,2012,60,True,target,True,1.5151515151515151,0.04040404040404041,True,False,True,False,True,False,True,False,favorable_050_before_adverse_025
2012-10-23,IS,2012,5,True,stop,False,0.09836065573770492,0.32786885245901637,False,True,False,False,False,False,False,False,adverse_025_no_recovery_050
2012-10-23,IS,2012,10,True,stop,False,0.09836065573770492,0.6885245901639344,False,True,False,True,False,False,False,False,adverse_025_no_recovery_050
2012-10-23,IS,2012,15,True,stop,False,0.09836065573770492,0.7540983606557377,False,True,False,True,False,True,False,False,adverse_025_no_recovery_050
2012-10-23,IS,2012,30,False,stop,False,0.09836065573770492,1.4098360655737705,False,True,False,True,False,True,False,True,adverse_025_no_recovery_050
2012-10-23,IS,2012,45,False,stop,False,0.09836065573770492,1.4098360655737705,False,True,False,True,False,True,False,True,adverse_025_no_recovery_050
2012-10-23,IS,2012,60,False,stop,False,0.09836065573770492,1.639344262295082,False,True,False,True,False,True,False,True,adverse_025_no_recovery_050
2012-10-26,IS,2012,5,True,stop,False,0.14814814814814814,0.24691358024691357,False,False,False,False,False,False,False,False,favorable_050_before_adverse_025
2012-10-26,IS,2012,10,True,stop,False,0.5432098765432098,0.24691358024691357,True,False,True,False,False,False,False,False,favorable_050_before_adverse_025
2012-10-26,IS,2012,15,True,stop,False,0.5432098765432098,0.24691358024691357,True,False,True,False,False,False,False,False,favorable_050_before_adverse_025
2012-10-26,IS,2012,30,True,stop,False,0.5432098765432098,0.24691358024691357,True,False,True,False,False,False,False,False,favorable_050_before_adverse_025
2012-10-26,IS,2012,45,True,stop,False,0.5432098765432098,0.5925925925925926,True,True,True,True,False,False,False,False,favorable_050_before_adverse_025
2012-10-26,IS,2012,60,True,stop,False,0.5432098765432098,0.5925925925925926,True,True,True,True,False,False,False,False,favorable_050_before_adverse_025
2012-10-31,IS,2012,5,True,stop,False,0.08333333333333333,0.3888888888888889,False,True,False,False,False,False,False,False,adverse_025_then_recover_050
